ticker,cex,symbolToken,scToken,decToken,tickerPair,symbolPair,scPair,decPair,chain,favorite,dex_metax_ctd,dex_metax_dtc,dex_metax_pnl,dex_jumpx_ctd,dex_jumpx_dtc,dex_jumpx_pnl,dex_kyber_ctd,dex_kyber_dtc,dex_kyber_pnl,dex_okx_ctd,dex_okx_dtc,dex_okx_pnl,dex_krystal_ctd,dex_krystal_dtc,dex_krystal_pnl,feeWd_token_usdt,feeWd_pair_usdt,wd_token_ok,dp_pair_ok
"UNI","binance","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","LINK","LINKUSDT","0xf8a0bf9cf54bb92f17374d9e9a321e6a111a51bd","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0054","0.0021","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","LISTA","LISTAUSDT","0xfceb31a79f71ac9cbdcf853519c1b12d379edc46","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","0.23","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","MANA","MANAUSDT","0x26433c8127d9b4e9b71eaa15111df99ea2eeb2f8","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","0.22","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","ONT","ONTUSDT","0xfd7b3a77848f1c2d67e05e54d78d174a0c850335","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","0.46","1","1"
"SOL","binance","SOLUSDT","0x570a5d26f7765ecb712c0924e4de545b89fd43df","18","PENDLE","PENDLEUSDT","0xb3ed0a426155b79b898849803e3b36552f7ed507","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.00021","0.015","1","1"
"XRP","binance","XRPUSDT","0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe","18","PENDLE","PENDLEUSDT","0xb3ed0a426155b79b898849803e3b36552f7ed507","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.013","0.015","1","1"
"TKO","binance","TKOUSDT","0x9f589e3eabe42ebc94a44727b3f3531c0c877809","18","SFP","SFPUSDT","0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.36","0.065","1","1"
"WIN","binance","WINUSDT","0xaef0d72a118ce24fee3cd1d43d383897d05b4e99","18","SHIB","SHIBUSDT","0x2859e4544c4bb03966803b044a93563bd2d0dd4d","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","911","3162","1","1"
"FET","binance","FETUSDT","0x031b41e504677879370e9dbcf937283a8691fa7f","18","SOL","SOLUSDT","0x570a5d26f7765ecb712c0924e4de545b89fd43df","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.083","0.00021","1","1"
"1INCH","binance","1INCHUSDT","0x111111111117dc0aa78b770fa6a738034120c302","18","SUSHI","SUSHIUSDT","0x947950bcc74888a40ffa2593c5798f11fc9124c4","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.2","0.097","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","SUSHI","SUSHIUSDT","0x947950bcc74888a40ffa2593c5798f11fc9124c4","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","0.097","1","1"
"DODO","binance","DODOUSDT","0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2","18","SUSHI","SUSHIUSDT","0x947950bcc74888a40ffa2593c5798f11fc9124c4","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.27","0.097","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","TKO","TKOUSDT","0x9f589e3eabe42ebc94a44727b3f3531c0c877809","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","0.36","1","1"
"CAKE","binance","CAKEUSDT","0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82","18","TLM","TLMUSDT","0x2222227e22102fe3322098e4cbfe18cfebd57c95","4","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.014","11","1","1"
"DUSK","binance","DUSKUSDT","0xb2bd0749dbe21f623d9baba856d3b0f0e1bfec9c","18","TRU","TRUUSDT","0xb4fcdcb8a0b29247466720ff81587d1a6f4fc4d7","8","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.18","3.75","1","1"
"DODO","binance","DODOUSDT","0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2","18","UNI","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.27","0.0054","1","1"
"ETC","binance","ETCUSDT","0x3d6545b08693dae087e957cb1180ee38b9e3c25e","18","UNI","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0023","0.0054","1","1"
"INJ","binance","INJUSDT","0xa2b726b1145a4773f68593cf171187d8ebe4d495","18","UNI","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0062","0.0054","1","1"
"SUSHI","binance","SUSHIUSDT","0x947950bcc74888a40ffa2593c5798f11fc9124c4","18","UNI","UNIUSDT","0xbf5140a22578168fd562dccf235e5d43a02ce9b1","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.097","0.0054","1","1"
"ROBO","binance","ROBOUSDT","0x475cbf5919608e0c6af00e7bf87fab83bf3ef6e2","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.83","0.01","1","1"
"OPN","binance","OPNUSDT","0x7977bf3e7e0c954d12cdca3e013adaf57e0b06e0","18","USDT","","0x55d398326f99059fF775485246999027B3197955","18","bsc","false","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.1","0.01","1","1"
"SAHARA","binance","SAHARAUSDT","0xfdffb411c4a70aa7c95d5c981a6fb4da867e1111","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","16","0.5","1","1"
"1MBABYDOGE","binance","1MBABYDOGEUSDT","0xac57de9c1a09fec648e93eb98875b212db0d460b","15","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1014","0.0001","0","1"
"BAT","binance","BATUSDT","0x0d8775f648430679a709e98d2b0cb6250d2887ef","18","BNT","BNTUSDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4.39","1.46","1","1"
"EPIC","binance","EPICUSDT","0x94314a14df63779c99c0764a30e0cd22fa78fc0e","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.58","0.0001","1","1"
"MDT","binance","MDTUSDT","0x814e0908b12a99fecf5bc101bb5d0b8b5cdf7d26","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","46","0.0001","1","1"
"VIC","binance","VICUSDT","0x05d3606d5c81eb9b7b18530995ec9b29da05faba","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","9.72","0.0001","1","1"
"1INCH","binance","1INCHUSDT","0x111111111117dc0aa78b770fa6a738034120c302","18","BNT","BNTUSDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4.53","1.46","1","1"
"FARM","binance","FARMUSDT","0xa0246c9032bC3A600820415aE600c6388619A14D","18","BNT","BNTUSDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.036","1.46","1","1"
"A2Z","binance","A2ZUSDT","0x08dcb9b5989fb09ef80e85567ec1f49577a70d29","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","665","0.0001","1","1"
"ERA","binance","ERAUSDT","0xe2ad0bf751834f2fbdc62a41014f84d67ca1de2a","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","3.29","0.0001","1","1"
"LA","binance","LAUSDT","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2.06","0.0001","1","1"
"TLM","binance","TLMUSDT","0x888888848B652B3E3a0f34c96E00EEC0F3a23F72","4","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","251","0.0001","1","1"
"ZBT","binance","ZBTUSDT","0xfab99fcf605fd8f4593edb70a43ba56542777777","18","ETH","ETHUSDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.26","0.0001","1","1"
"TREE","binance","TREEUSDT","0x77146784315ba81904d654466968e3a7c196d1f3","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.71","0.5","1","1"
"TURTLE","binance","TURTLEUSDT","0x66fd8de541c0594b4dccdfc13bf3a390e50d3afd","18","USDT","","0xdAC17F958D2ee523a2206206994597C13D831ec7","6","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10","0.5","1","1"
"BAT","gate","BAT_USDT","0x0d8775f648430679a709e98d2b0cb6250d2887ef","18","BNT","BNT_USDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.47","3.49","1","1"
"1INCH","gate","1INCH_USDT","0x111111111117dc0aa78b770fa6a738034120c302","18","BNT","BNT_USDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","10.64","3.49","1","1"
"FARM","gate","FARM_USDT","0xa0246c9032bC3A600820415aE600c6388619A14D","18","BNT","BNT_USDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0862","3.49","1","1"
"LINK","gate","LINK_USDT","0x514910771AF9Ca656af840dff83E8264EcF986CA","18","BNT","BNT_USDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.114","3.49","1","1"
"MDT","gate","MDT_USDT","0x814e0908b12A99FeCf5BC101bB5d0b8B5cDf7d26","18","BNT","BNT_USDT","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","111.94","3.49","1","1"
"A2Z","gate","A2Z_USDT","0x08dcb9b5989fb09ef80e85567ec1f49577a70d29","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4557.89","0.000506","1","1"
"ALPA","gate","ALPA_USDT","0x7cA4408137eb639570F8E647d9bD7B7E8717514A","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","104.61","0.000506","1","1"
"ALPHA","gate","ALPHA_USDT","0xa1faa113cbe53436df28ff0aee54275c13b40975","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","593.12","0.000506","1","1"
"ASM","gate","ASM_USDT","0x2565ae0385659badcada1031db704442e1b69982","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","138.05","0.000506","1","1"
"BDXN","gate","BDXN_USDT","0xbdbdbdd0c22888e63cb9098ad6d68439197cb091","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","394.01","0.000506","1","1"
"BUSY","gate","BUSY_USDT","0x5CB3ce6D081fB00d5f6677d196f2d70010EA3f4a","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","972.82","0.000506","1","1"
"CFG","gate","CFG_USDT","0xcccccccccc33d538dbc2ee4feab0a7a1ff4e8a94","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.32","0.000506","1","1"
"CLEAR","gate","CLEAR_USDT","0x58b9cb810a68a7f3e1e4f8cb45d1b9b3c79705e8","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","784.93","0.000506","1","1"
"COOKPROTOCOL","gate","COOKPROTOCOL_USDT","0xff75ced57419bcaebe5f05254983b013b0646ef5","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","13717.42","0.000506","1","1"
"CRF","gate","CRF_USDT","0x508df5aa4746be37b5b6a69684dfd8bdc322219d","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","5282.62","0.000506","1","1"
"CRTS","gate","CRTS_USDT","0x678e840c640f619e17848045d23072844224dd37","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","13968.43","0.000506","1","1"
"CRVUSD","gate","CRVUSD_USDT","0xf939e0a03fb07f59a73314e73794be0e57ac1b4e","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.01","0.000506","1","1"
"DHV","gate","DHV_USDT","0x62Dc4817588d53a056cBbD18231d91ffCcd34b2A","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","41.5","0.000506","1","1"
"DIS","gate","DIS_USDT","0x220B71671b649c03714dA9c621285943f3cbcDC6","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.33","0.000506","1","1"
"EMPIRE","gate","EMPIRE_USDT","0x9A2Af0AbB12bee5369B180976Be01E8c80D0e7B6","9","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","0.000506","1","1"
"ERA","gate","ERA_USDT","0xe2ad0bf751834f2fbdc62a41014f84d67ca1de2a","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","7.42","0.000506","1","1"
"FIRE","gate","FIRE_USDT","0xf921ae2dac5fa128dc0f6168bf153ea0943d2d43","8","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1276.3","0.000506","1","1"
"FOURCOIN","gate","FOURCOIN_USDT","0x244b797d622d4dee8b188b03546acaabd0cf91a0","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","878811.85","0.000506","1","1"
"GAME2","gate","GAME2_USDT","0x825459139c897d769339f295e962396c4f9e4a4d","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","732.6","0.000506","1","1"
"GOG","gate","GOG_USDT","0x9ab7bb7fdc60f4357ecfef43986818a2a3569c62","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","296.65","0.000506","1","1"
"HEI","gate","HEI_USDT","0xf8f173e20e15f3b6cb686fb64724d370689de083","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","12.7","0.000506","1","1"
"HMT","gate","HMT_USDT","0xd1ba9bac957322d6e8c07a160a3a8da11a0d2867","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","281.69","0.000506","1","1"
"HSK","gate","HSK_USDT","0xe7c6bf469e97eeb0bfb74c8dbff5bd47d4c1c98a","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.34","0.000506","1","1"
"HYPER","gate","HYPER_USDT","0x93a2db22b7c736b341c32ff666307f4a9ed910f5","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","11.81","0.000506","1","1"
"KNC","gate","KNC_USDT","0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","6.56","0.000506","1","1"
"KTN","gate","KTN_USDT","0x491e136ff7ff03e6ab097e54734697bb5802fc1c","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","132.1","0.000506","1","1"
"LA","gate","LA_USDT","0x0fc2a55d5bd13033f1ee0cdd11f60f7efe66f467","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","5.72","0.000506","1","1"
"LBLOCK","gate","LBLOCK_USDT","0x2b867efD2dE4Ad2B583Ca0CB3dF9C4040Ef4D329","9","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0","0.000506","1","1"
"LOOT","gate","LOOT_USDT","0x721A1B990699eE9D90b6327FaaD0A3E840aE8335","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1297.02","0.000506","1","1"
"LUMIA","gate","LUMIA_USDT","0xD9343a049D5DBd89CD19DC6BcA8c48fB3a0a42a7","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","13.84","0.000506","1","1"
"LVVA","gate","LVVA_USDT","0x6243558a24cc6116abe751f27e6d7ede50abfc76","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2156.1","0.000506","1","1"
"NUX","gate","NUX_USDT","0x89bd2e7e388fab44ae88bef4e1ad12b4f1e0911c","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","284.98","0.000506","1","1"
"OXY","gate","OXY_USDT","0x965697b4ef02f0de01384d0d4f9f782b1670c163","6","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","2057.61","0.000506","1","1"
"P00LS","gate","P00LS_USDT","0x881Ba05de1E78f549cC63a8f6Cabb1d4AD32250D","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","219.59","0.000506","1","1"
"PIXEL","gate","PIXEL_USDT","0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","121.64","0.000506","1","1"
"PSTAKE","gate","PSTAKE_USDT","0xfB5c6815cA3AC72Ce9F5006869AE67f18bF77006","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","4192.87","0.000506","1","1"
"QSP","gate","QSP_USDT","0x99ea4dB9EE77ACD40B119BD1dC4E33e1C070b80d","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","909.09","0.000506","1","1"
"REN","gate","REN_USDT","0x408e41876cCCDC0F92210600ef50372656052a38","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","302.66","0.000506","1","1"
"REP","gate","REP_USDT","0x221657776846890989a759ba2973e427dff5c9bb","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","1.22","0.000506","1","1"
"SAFFRONFI","gate","SAFFRONFI_USDT","0xb753428af26e81097e7fd17f40c88aaa3e04902c","18","ETH","ETH_USDT","0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2","18","ethereum","true","35","30","1","80","70","1","50","40","1","120","100","1","100","80","1","0.0139","0.000506","1","1"
